Temperature,Humidity,Wind,Outlook,Play
25.1,99,0,rainy,0
25.1,99,0,rainy,1
26.4,84,0,sunny,0
26.4,84,0,sunny,0
26.4,84,0,sunny,0
26.4,84,0,sunny,0
26.4,84,0,sunny,1
26.4,84,0,sunny,0
26.4,84,0,sunny,1
25.1,96,0,rainy,0
25.1,96,0,rainy,0
25.1,96,0,rainy,0
25.1,96,0,rainy,0
25.1,96,0,rainy,0
25.1,96,0,rainy,0
25.1,96,0,rainy,1
24.1,48,0,overcast,1
24.1,48,0,overcast,0
24.1,48,0,overcast,1
24.1,48,0,overcast,0
24.1,48,0,overcast,0
24.1,48,0,overcast,0
24.1,48,0,overcast,0
24.7,98,0,rainy,0
24.7,98,0,rainy,0
24.7,98,0,rainy,0
24.7,98,0,rainy,0
24.7,98,0,rainy,0
24.7,98,0,rainy,0
24.7,98,0,rainy,1
26.5,98,0,rainy,0
26.5,98,0,rainy,0
26.5,98,0,rainy,0
26.5,98,0,rainy,0
26.5,98,0,rainy,0
26.5,98,0,rainy,0
26.5,98,0,rainy,1
27.6,78,0,rainy,0
27.6,78,0,rainy,0
27.6,78,0,rainy,0
27.6,78,0,rainy,0
27.6,78,0,rainy,0
27.6,78,0,rainy,0
27.6,78,0,rainy,0
28.2,70,0,rainy,0
28.2,70,0,rainy,1
28.2,70,0,rainy,0
28.2,70,0,rainy,0
28.2,70,0,rainy,0
28.2,70,0,rainy,0
28.2,70,0,rainy,0
27.1,70,0,overcast,0
27.1,70,0,overcast,0
27.1,70,0,overcast,0
27.1,70,0,overcast,0
27.1,70,0,overcast,0
27.1,70,0,overcast,0
27.1,70,0,overcast,0
26.7,75,1,sunny,0
26.7,75,1,sunny,0
26.7,75,1,sunny,0
26.7,75,1,sunny,0
26.7,75,1,sunny,1
26.7,75,1,sunny,0
26.7,75,1,sunny,0
25.9,83,0,sunny,0
25.9,83,0,sunny,0
25.9,83,0,sunny,0
25.9,83,0,sunny,0
25.9,83,0,sunny,0
25.9,83,0,sunny,0
25.9,83,0,sunny,1
24.3,77,0,overcast,0
24.3,77,0,overcast,0
24.3,77,0,overcast,0
24.3,77,0,overcast,0
24.3,77,0,overcast,0
24.3,77,0,overcast,0
24.3,77,0,overcast,0
23.1,77,1,sunny,0
23.1,77,1,sunny,0
23.1,77,1,sunny,0
23.1,77,1,sunny,0
23.1,77,1,sunny,0
23.1,77,1,sunny,0
23.1,77,1,sunny,1
22.4,89,1,rainy,0
22.4,89,1,rainy,0
22.4,89,1,rainy,0
22.4,89,1,rainy,1
22.4,89,1,rainy,0
22.4,89,1,rainy,0
22.4,89,1,rainy,1
24.7,80,1,sunny,0
24.7,80,1,sunny,0
24.7,80,1,sunny,0
24.7,80,1,sunny,0
24.7,80,1,sunny,1
24.7,80,1,sunny,0
24.7,80,1,sunny,1
26.5,88,1,rainy,0
26.5,88,1,rainy,0
26.5,88,1,rainy,0
26.5,88,1,rainy,0
26.5,88,1,rainy,0
26.5,88,1,rainy,0
26.5,88,1,rainy,1
28.6,76,0,rainy,0
28.6,76,0,rainy,0
28.6,76,0,rainy,0
28.6,76,0,rainy,0
28.6,76,0,rainy,0
28.6,76,0,rainy,0
28.6,76,0,rainy,0
28.4,69,1,rainy,0
28.4,69,1,rainy,1
28.4,69,1,rainy,0
28.4,69,1,rainy,0
28.4,69,1,rainy,0
28.4,69,1,rainy,0
28.4,69,1,rainy,0
27,73,1,overcast,0
27,73,1,overcast,0
27,73,1,overcast,0
27,73,1,overcast,1
27,73,1,overcast,0
27,73,1,overcast,0
27,73,1,overcast,0
26.9,73,0,sunny,0
26.9,73,0,sunny,0
26.9,73,0,sunny,0
26.9,73,0,sunny,0
26.9,73,0,sunny,0
26.9,73,0,sunny,0
26.9,73,0,sunny,1
27.4,85,0,overcast,0
27.4,85,0,overcast,0
27.4,85,0,overcast,0
27.4,85,0,overcast,0
27.4,85,0,overcast,0
27.4,85,0,overcast,0
27.4,85,0,overcast,1
27.3,67,0,overcast,0
27.3,67,0,overcast,0
27.3,67,0,overcast,0
27.3,67,0,overcast,0
27.3,67,0,overcast,0
27.3,67,0,overcast,0
27.3,67,0,overcast,0
27.7,80,0,rainy,0
27.7,80,0,rainy,0
27.7,80,0,rainy,0
27.7,80,0,rainy,0
27.7,80,0,rainy,0
27.7,80,0,rainy,0
27.7,80,0,rainy,0
27.1,82,1,sunny,0
27.1,82,1,sunny,0
27.1,82,1,sunny,0
27.1,82,1,sunny,0
27.1,82,1,sunny,1
27.1,82,1,sunny,0
27.1,82,1,sunny,1
26.2,92,0,rainy,0
26.2,92,0,rainy,0
26.2,92,0,rainy,0
26.2,92,0,rainy,0
26.2,92,0,rainy,0
26.2,92,0,rainy,0
26.2,92,0,rainy,1
26.3,87,0,overcast,0
26.3,87,0,overcast,0
26.3,87,0,overcast,0
26.3,87,0,overcast,0
26.3,87,0,overcast,0
26.3,87,0,overcast,0
26.3,87,0,overcast,1
25.7,75,0,sunny,0
25.7,75,0,sunny,0
25.7,75,0,sunny,0
25.7,75,0,sunny,0
25.7,75,0,sunny,0
25.7,75,0,sunny,0
25.7,75,0,sunny,1
24.9,81,0,overcast,0
24.9,81,0,overcast,0
24.9,81,0,overcast,0
24.9,81,0,overcast,0
24.9,81,0,overcast,0
24.9,81,0,overcast,0
24.9,81,0,overcast,1
24.7,83,1,sunny,0
24.7,83,1,sunny,0
24.7,83,1,sunny,0
24.7,83,1,sunny,0
24.7,83,1,sunny,1
24.7,83,1,sunny,0
24.7,83,1,sunny,1
23.5,91,1,rainy,0
23.5,91,1,rainy,0
23.5,91,1,rainy,0
23.5,91,1,rainy,0
23.5,91,1,rainy,0
23.5,91,1,rainy,0
23.5,91,1,rainy,1
21.7,58,1,sunny,0
21.7,58,1,sunny,0
21.7,58,1,sunny,0
21.7,58,1,sunny,0
21.7,58,1,sunny,0
21.7,58,1,sunny,0
21.7,58,1,sunny,0
21.1,61,0,rainy,0
21.1,61,0,rainy,0
21.1,61,0,rainy,0
21.1,61,0,rainy,0
21.1,61,0,rainy,0
21.1,61,0,rainy,0
21.1,61,0,rainy,0
20.4,77,0,sunny,0
20.4,77,0,sunny,0
20.4,77,0,sunny,0
20.4,77,0,sunny,0
20.4,77,0,sunny,1
20.4,77,0,sunny,0
20.4,77,0,sunny,0
21.2,73,0,sunny,1
21.2,73,0,sunny,1
21.2,73,0,sunny,1
21.2,73,0,sunny,0
21.2,73,0,sunny,1
21.2,73,0,sunny,0
21.2,73,0,sunny,0
22.3,63,0,sunny,1
22.3,63,0,sunny,1
22.3,63,0,sunny,1
22.3,63,0,sunny,0
22.3,63,0,sunny,1
22.3,63,0,sunny,0
22.3,63,0,sunny,0
21.6,64,1,sunny,0
21.6,64,1,sunny,0
21.6,64,1,sunny,0
21.6,64,1,sunny,0
21.6,64,1,sunny,1
21.6,64,1,sunny,0
21.6,64,1,sunny,0
22.1,80,1,rainy,0
22.1,80,1,rainy,0
22.1,80,1,rainy,0
22.1,80,1,rainy,0
22.1,80,1,rainy,0
22.1,80,1,rainy,0
22.1,80,1,rainy,0
21.8,67,1,rainy,0
21.8,67,1,rainy,0
21.8,67,1,rainy,0
21.8,67,1,rainy,0
21.8,67,1,rainy,0
21.8,67,1,rainy,0
21.8,67,1,rainy,0
21.5,60,0,rainy,0
21.5,60,0,rainy,1
21.5,60,0,rainy,0
21.5,60,0,rainy,0
21.5,60,0,rainy,0
21.5,60,0,rainy,0
21.5,60,0,rainy,0
21.3,70,0,sunny,0
21.3,70,0,sunny,0
21.3,70,0,sunny,0
21.3,70,0,sunny,0
21.3,70,0,sunny,1
21.3,70,0,sunny,0
21.3,70,0,sunny,0
21.3,73,1,sunny,0
21.3,73,1,sunny,1
21.3,73,1,sunny,0
21.3,73,1,sunny,1
21.3,73,1,sunny,1
21.3,73,1,sunny,0
21.3,73,1,sunny,1
21.6,54,1,overcast,0
21.6,54,1,overcast,1
21.6,54,1,overcast,0
21.6,54,1,overcast,1
21.6,54,1,overcast,0
21.6,54,1,overcast,0
21.6,54,1,overcast,0
22.9,69,0,sunny,0
22.9,69,0,sunny,0
22.9,69,0,sunny,0
22.9,69,0,sunny,0
22.9,69,0,sunny,1
22.9,69,0,sunny,0
22.9,69,0,sunny,0
23.4,69,1,rainy,0
23.4,69,1,rainy,0
23.4,69,1,rainy,0
23.4,69,1,rainy,0
23.4,69,1,rainy,0
23.4,69,1,rainy,0
23.4,69,1,rainy,0
23.4,74,1,sunny,0
23.4,74,1,sunny,0
23.4,74,1,sunny,0
23.4,74,1,sunny,0
23.4,74,1,sunny,1
23.4,74,1,sunny,0
23.4,74,1,sunny,0
22.9,65,1,rainy,0
22.9,65,1,rainy,0
22.9,65,1,rainy,0
22.9,65,1,rainy,0
22.9,65,1,rainy,0
22.9,65,1,rainy,0
22.9,65,1,rainy,0
22.9,69,0,rainy,0
22.9,69,0,rainy,1
22.9,69,0,rainy,0
22.9,69,0,rainy,0
22.9,69,0,rainy,0
22.9,69,0,rainy,0
22.9,69,0,rainy,0
22.3,66,1,sunny,0
22.3,66,1,sunny,0
22.3,66,1,sunny,0
22.3,66,1,sunny,0
22.3,66,1,sunny,0
22.3,66,1,sunny,0
22.3,66,1,sunny,0
22.1,67,0,sunny,0
22.1,67,0,sunny,0
22.1,67,0,sunny,0
22.1,67,0,sunny,0
22.1,67,0,sunny,0
22.1,67,0,sunny,0
22.1,67,0,sunny,0
21.6,67,1,sunny,0
21.6,67,1,sunny,1
21.6,67,1,sunny,0
21.6,67,1,sunny,1
21.6,67,1,sunny,1
21.6,67,1,sunny,0
21.6,67,1,sunny,0
21.7,72,1,rainy,0
21.7,72,1,rainy,0
21.7,72,1,rainy,0
21.7,72,1,rainy,0
21.7,72,1,rainy,0
21.7,72,1,rainy,0
21.7,72,1,rainy,0
23,65,1,sunny,0
23,65,1,sunny,0
23,65,1,sunny,0
23,65,1,sunny,0
23,65,1,sunny,0
23,65,1,sunny,0
23,65,1,sunny,0
23.2,62,0,overcast,0
23.2,62,0,overcast,0
23.2,62,0,overcast,1
23.2,62,0,overcast,0
23.2,62,0,overcast,0
23.2,62,0,overcast,0
23.2,62,0,overcast,0
21,86,0,rainy,0
21,86,0,rainy,0
21,86,0,rainy,0
21,86,0,rainy,0
21,86,0,rainy,0
21,86,0,rainy,0
21,86,0,rainy,1
19.3,65,1,sunny,0
19.3,65,1,sunny,0
19.3,65,1,sunny,0
19.3,65,1,sunny,1
19.3,65,1,sunny,0
19.3,65,1,sunny,0
19.3,65,1,sunny,0
18.7,57,1,sunny,1
18.7,57,1,sunny,1
18.7,57,1,sunny,1
18.7,57,1,sunny,1
18.7,57,1,sunny,1
18.7,57,1,sunny,0
18.7,57,1,sunny,0
19.7,76,1,sunny,0
19.7,76,1,sunny,0
19.7,76,1,sunny,0
19.7,76,1,sunny,0
19.7,76,1,sunny,1
19.7,76,1,sunny,0
19.7,76,1,sunny,0
21.4,66,1,overcast,0
21.4,66,1,overcast,0
21.4,66,1,overcast,0
21.4,66,1,overcast,0
21.4,66,1,overcast,0
21.4,66,1,overcast,0
21.4,66,1,overcast,0
21.9,63,1,overcast,0
21.9,63,1,overcast,1
21.9,63,1,overcast,0
21.9,63,1,overcast,1
21.9,63,1,overcast,0
21.9,63,1,overcast,0
21.9,63,1,overcast,0
22,79,0,overcast,0
22,79,0,overcast,0
22,79,0,overcast,0
22,79,0,overcast,0
22,79,0,overcast,0
22,79,0,overcast,0
22,79,0,overcast,0
21.7,79,0,rainy,0
21.7,79,0,rainy,0
21.7,79,0,rainy,0
21.7,79,0,rainy,0
21.7,79,0,rainy,0
21.7,79,0,rainy,0
21.7,79,0,rainy,0
20.5,68,1,rainy,0
20.5,68,1,rainy,1
20.5,68,1,rainy,0
20.5,68,1,rainy,0
20.5,68,1,rainy,0
20.5,68,1,rainy,0
20.5,68,1,rainy,0
18.8,89,0,rainy,0
18.8,89,0,rainy,0
18.8,89,0,rainy,0
18.8,89,0,rainy,0
18.8,89,0,rainy,0
18.8,89,0,rainy,0
18.8,89,0,rainy,1
18.7,44,1,sunny,0
18.7,44,1,sunny,0
18.7,44,1,sunny,0
18.7,44,1,sunny,0
18.7,44,1,sunny,1
18.7,44,1,sunny,0
18.7,44,1,sunny,0
18.6,65,0,overcast,0
18.6,65,0,overcast,0
18.6,65,0,overcast,1
18.6,65,0,overcast,0
18.6,65,0,overcast,0
18.6,65,0,overcast,0
18.6,65,0,overcast,0
17.7,76,1,rainy,0
17.7,76,1,rainy,0
17.7,76,1,rainy,0
17.7,76,1,rainy,0
17.7,76,1,rainy,0
17.7,76,1,rainy,0
17.7,76,1,rainy,0
17,70,1,sunny,0
17,70,1,sunny,0
17,70,1,sunny,0
17,70,1,sunny,0
17,70,1,sunny,0
17,70,1,sunny,0
17,70,1,sunny,0
15.7,54,0,sunny,1
15.7,54,0,sunny,0
15.7,54,0,sunny,1
15.7,54,0,sunny,0
15.7,54,0,sunny,1
15.7,54,0,sunny,0
15.7,54,0,sunny,0
15.9,64,1,overcast,0
15.9,64,1,overcast,1
15.9,64,1,overcast,0
15.9,64,1,overcast,1
15.9,64,1,overcast,0
15.9,64,1,overcast,0
15.9,64,1,overcast,0
16,79,1,overcast,0
16,79,1,overcast,0
16,79,1,overcast,0
16,79,1,overcast,1
16,79,1,overcast,0
16,79,1,overcast,0
16,79,1,overcast,0
15.2,61,0,rainy,1
15.2,61,0,rainy,1
15.2,61,0,rainy,1
15.2,61,0,rainy,0
15.2,61,0,rainy,0
15.2,61,0,rainy,0
15.2,61,0,rainy,0
14,62,0,sunny,1
14,62,0,sunny,0
14,62,0,sunny,1
14,62,0,sunny,0
14,62,0,sunny,1
14,62,0,sunny,0
14,62,0,sunny,0
13,42,0,sunny,1
13,42,0,sunny,0
13,42,0,sunny,1
13,42,0,sunny,0
13,42,0,sunny,1
13,42,0,sunny,0
13,42,0,sunny,0
13,70,0,sunny,0
13,70,0,sunny,0
13,70,0,sunny,0
13,70,0,sunny,0
13,70,0,sunny,1
13,70,0,sunny,0
13,70,0,sunny,0
13.6,63,0,rainy,0
13.6,63,0,rainy,1
13.6,63,0,rainy,0
13.6,63,0,rainy,0
13.6,63,0,rainy,0
13.6,63,0,rainy,0
13.6,63,0,rainy,0
15.1,55,1,overcast,0
15.1,55,1,overcast,1
15.1,55,1,overcast,0
15.1,55,1,overcast,1
15.1,55,1,overcast,0
15.1,55,1,overcast,0
15.1,55,1,overcast,0
15.5,90,0,rainy,0
15.5,90,0,rainy,0
15.5,90,0,rainy,0
15.5,90,0,rainy,0
15.5,90,0,rainy,0
15.5,90,0,rainy,0
15.5,90,0,rainy,1
15.4,69,0,rainy,0
15.4,69,0,rainy,0
15.4,69,0,rainy,0
15.4,69,0,rainy,0
15.4,69,0,rainy,0
15.4,69,0,rainy,0
15.4,69,0,rainy,0
15.5,65,0,rainy,0
15.5,65,0,rainy,0
15.5,65,0,rainy,0
15.5,65,0,rainy,0
15.5,65,0,rainy,0
15.5,65,0,rainy,0
15.5,65,0,rainy,0
14.6,63,0,overcast,0
14.6,63,0,overcast,0
14.6,63,0,overcast,1
14.6,63,0,overcast,0
14.6,63,0,overcast,0
14.6,63,0,overcast,0
14.6,63,0,overcast,0
14.5,56,0,sunny,1
14.5,56,0,sunny,0
14.5,56,0,sunny,1
14.5,56,0,sunny,0
14.5,56,0,sunny,0
14.5,56,0,sunny,0
14.5,56,0,sunny,0
14.6,47,1,sunny,0
14.6,47,1,sunny,0
14.6,47,1,sunny,0
14.6,47,1,sunny,0
14.6,47,1,sunny,0
14.6,47,1,sunny,0
14.6,47,1,sunny,0
14.4,78,0,sunny,0
14.4,78,0,sunny,0
14.4,78,0,sunny,0
14.4,78,0,sunny,0
14.4,78,0,sunny,0
14.4,78,0,sunny,0
14.4,78,0,sunny,0
15.5,64,0,sunny,1
15.5,64,0,sunny,1
15.5,64,0,sunny,1
15.5,64,0,sunny,0
15.5,64,0,sunny,1
15.5,64,0,sunny,0
15.5,64,0,sunny,0
15.1,56,1,sunny,0
15.1,56,1,sunny,0
15.1,56,1,sunny,0
15.1,56,1,sunny,0
15.1,56,1,sunny,1
15.1,56,1,sunny,0
15.1,56,1,sunny,0
14.4,54,0,sunny,1
14.4,54,0,sunny,0
14.4,54,0,sunny,1
14.4,54,0,sunny,0
14.4,54,0,sunny,1
14.4,54,0,sunny,0
14.4,54,0,sunny,0
14.6,59,0,overcast,0
14.6,59,0,overcast,0
14.6,59,0,overcast,1
14.6,59,0,overcast,0
14.6,59,0,overcast,0
14.6,59,0,overcast,0
14.6,59,0,overcast,0
14.7,63,0,overcast,0
14.7,63,0,overcast,0
14.7,63,0,overcast,1
14.7,63,0,overcast,0
14.7,63,0,overcast,0
14.7,63,0,overcast,0
14.7,63,0,overcast,0
14.9,61,1,sunny,0
14.9,61,1,sunny,0
14.9,61,1,sunny,0
14.9,61,1,sunny,0
14.9,61,1,sunny,1
14.9,61,1,sunny,0
14.9,61,1,sunny,0
15.1,77,1,sunny,0
15.1,77,1,sunny,0
15.1,77,1,sunny,0
15.1,77,1,sunny,0
15.1,77,1,sunny,0
15.1,77,1,sunny,0
15.1,77,1,sunny,0
14,70,1,overcast,0
14,70,1,overcast,1
14,70,1,overcast,0
14,70,1,overcast,1
14,70,1,overcast,0
14,70,1,overcast,0
14,70,1,overcast,0
13.1,66,1,rainy,0
13.1,66,1,rainy,1
13.1,66,1,rainy,0
13.1,66,1,rainy,0
13.1,66,1,rainy,0
13.1,66,1,rainy,0
13.1,66,1,rainy,0
12.3,50,0,overcast,1
12.3,50,0,overcast,0
12.3,50,0,overcast,1
12.3,50,0,overcast,0
12.3,50,0,overcast,0
12.3,50,0,overcast,0
12.3,50,0,overcast,0
12.4,55,0,sunny,1
12.4,55,0,sunny,0
12.4,55,0,sunny,1
12.4,55,0,sunny,0
12.4,55,0,sunny,0
12.4,55,0,sunny,0
12.4,55,0,sunny,0
12.8,53,0,sunny,1
12.8,53,0,sunny,0
12.8,53,0,sunny,1
12.8,53,0,sunny,0
12.8,53,0,sunny,1
12.8,53,0,sunny,0
12.8,53,0,sunny,0
13.2,47,0,sunny,1
13.2,47,0,sunny,0
13.2,47,0,sunny,1
13.2,47,0,sunny,0
13.2,47,0,sunny,1
13.2,47,0,sunny,0
13.2,47,0,sunny,0
11.8,70,1,rainy,0
11.8,70,1,rainy,1
11.8,70,1,rainy,0
11.8,70,1,rainy,1
11.8,70,1,rainy,0
11.8,70,1,rainy,0
11.8,70,1,rainy,0
10.1,75,1,rainy,0
10.1,75,1,rainy,1
10.1,75,1,rainy,0
10.1,75,1,rainy,0
10.1,75,1,rainy,0
10.1,75,1,rainy,0
10.1,75,1,rainy,0
9.3,47,1,overcast,0
9.3,47,1,overcast,0
9.3,47,1,overcast,0
9.3,47,1,overcast,0
9.3,47,1,overcast,0
9.3,47,1,overcast,0
9.3,47,1,overcast,0
9.5,55,1,overcast,0
9.5,55,1,overcast,1
9.5,55,1,overcast,0
9.5,55,1,overcast,1
9.5,55,1,overcast,0
9.5,55,1,overcast,0
9.5,55,1,overcast,0
10.2,51,1,sunny,0
10.2,51,1,sunny,0
10.2,51,1,sunny,0
10.2,51,1,sunny,0
10.2,51,1,sunny,1
10.2,51,1,sunny,0
10.2,51,1,sunny,0
9.1,41,1,overcast,0
9.1,41,1,overcast,1
9.1,41,1,overcast,0
9.1,41,1,overcast,1
9.1,41,1,overcast,0
9.1,41,1,overcast,0
9.1,41,1,overcast,0
7.9,72,0,rainy,0
7.9,72,0,rainy,0
7.9,72,0,rainy,0
7.9,72,0,rainy,0
7.9,72,0,rainy,0
7.9,72,0,rainy,0
7.9,72,0,rainy,0
7.3,55,1,sunny,0
7.3,55,1,sunny,0
7.3,55,1,sunny,0
7.3,55,1,sunny,1
7.3,55,1,sunny,0
7.3,55,1,sunny,0
7.3,55,1,sunny,0
8.8,53,0,overcast,1
8.8,53,0,overcast,1
8.8,53,0,overcast,1
8.8,53,0,overcast,0
8.8,53,0,overcast,0
8.8,53,0,overcast,0
8.8,53,0,overcast,0
10.8,71,0,rainy,0
10.8,71,0,rainy,0
10.8,71,0,rainy,0
10.8,71,0,rainy,0
10.8,71,0,rainy,0
10.8,71,0,rainy,0
10.8,71,0,rainy,0
13.6,50,0,sunny,1
13.6,50,0,sunny,0
13.6,50,0,sunny,1
13.6,50,0,sunny,0
13.6,50,0,sunny,1
13.6,50,0,sunny,0
13.6,50,0,sunny,0
14.6,74,0,sunny,0
14.6,74,0,sunny,0
14.6,74,0,sunny,0
14.6,74,0,sunny,0
14.6,74,0,sunny,1
14.6,74,0,sunny,0
14.6,74,0,sunny,0
13.7,53,0,sunny,1
13.7,53,0,sunny,0
13.7,53,0,sunny,1
13.7,53,0,sunny,0
13.7,53,0,sunny,1
13.7,53,0,sunny,0
13.7,53,0,sunny,0
12.7,57,1,sunny,0
12.7,57,1,sunny,0
12.7,57,1,sunny,0
12.7,57,1,sunny,0
12.7,57,1,sunny,0
12.7,57,1,sunny,0
12.7,57,1,sunny,0
10.2,62,0,rainy,0
10.2,62,0,rainy,1
10.2,62,0,rainy,1
10.2,62,0,rainy,0
10.2,62,0,rainy,0
10.2,62,0,rainy,0
10.2,62,0,rainy,0
8.6,54,0,overcast,1
8.6,54,0,overcast,1
8.6,54,0,overcast,1
8.6,54,0,overcast,0
8.6,54,0,overcast,0
8.6,54,0,overcast,0
8.6,54,0,overcast,0
8,54,1,sunny,0
8,54,1,sunny,0
8,54,1,sunny,0
8,54,1,sunny,0
8,54,1,sunny,1
8,54,1,sunny,0
8,54,1,sunny,0
6.4,54,1,sunny,0
6.4,54,1,sunny,0
6.4,54,1,sunny,0
6.4,54,1,sunny,0
6.4,54,1,sunny,1
6.4,54,1,sunny,0
6.4,54,1,sunny,0
5.8,43,0,sunny,1
5.8,43,0,sunny,0
5.8,43,0,sunny,1
5.8,43,0,sunny,0
5.8,43,0,sunny,1
5.8,43,0,sunny,0
5.8,43,0,sunny,0
4.4,59,1,sunny,0
4.4,59,1,sunny,0
4.4,59,1,sunny,0
4.4,59,1,sunny,0
4.4,59,1,sunny,1
4.4,59,1,sunny,0
4.4,59,1,sunny,0
3.7,60,1,rainy,0
3.7,60,1,rainy,1
3.7,60,1,rainy,0
3.7,60,1,rainy,0
3.7,60,1,rainy,0
3.7,60,1,rainy,0
3.7,60,1,rainy,0
3.4,52,0,sunny,1
3.4,52,0,sunny,0
3.4,52,0,sunny,1
3.4,52,0,sunny,0
3.4,52,0,sunny,0
3.4,52,0,sunny,0
3.4,52,0,sunny,0
3.2,49,1,overcast,0
3.2,49,1,overcast,1
3.2,49,1,overcast,0
3.2,49,1,overcast,1
3.2,49,1,overcast,0
3.2,49,1,overcast,1
3.2,49,1,overcast,0
3.8,65,1,rainy,0
3.8,65,1,rainy,0
3.8,65,1,rainy,0
3.8,65,1,rainy,0
3.8,65,1,rainy,0
3.8,65,1,rainy,0
3.8,65,1,rainy,0
3.6,46,1,sunny,0
3.6,46,1,sunny,0
3.6,46,1,sunny,0
3.6,46,1,sunny,1
3.6,46,1,sunny,1
3.6,46,1,sunny,0
3.6,46,1,sunny,0
3.8,55,1,sunny,0
3.8,55,1,sunny,0
3.8,55,1,sunny,0
3.8,55,1,sunny,0
3.8,55,1,sunny,0
3.8,55,1,sunny,0
3.8,55,1,sunny,0
3.1,59,1,sunny,0
3.1,59,1,sunny,0
3.1,59,1,sunny,0
3.1,59,1,sunny,0
3.1,59,1,sunny,1
3.1,59,1,sunny,0
3.1,59,1,sunny,0
3.6,55,1,overcast,0
3.6,55,1,overcast,0
3.6,55,1,overcast,0
3.6,55,1,overcast,0
3.6,55,1,overcast,0
3.6,55,1,overcast,0
3.6,55,1,overcast,0
4.3,44,1,sunny,1
4.3,44,1,sunny,0
4.3,44,1,sunny,0
4.3,44,1,sunny,1
4.3,44,1,sunny,1
4.3,44,1,sunny,0
4.3,44,1,sunny,0
5.1,55,1,overcast,0
5.1,55,1,overcast,0
5.1,55,1,overcast,0
5.1,55,1,overcast,1
5.1,55,1,overcast,0
5.1,55,1,overcast,0
5.1,55,1,overcast,0
6,53,1,sunny,0
6,53,1,sunny,0
6,53,1,sunny,0
6,53,1,sunny,0
6,53,1,sunny,1
6,53,1,sunny,0
6,53,1,sunny,0
6.4,46,1,overcast,0
6.4,46,1,overcast,0
6.4,46,1,overcast,0
6.4,46,1,overcast,0
6.4,46,1,overcast,0
6.4,46,1,overcast,0
6.4,46,1,overcast,0
6.4,38,1,overcast,0
6.4,38,1,overcast,0
6.4,38,1,overcast,0
6.4,38,1,overcast,0
6.4,38,1,overcast,0
6.4,38,1,overcast,0
6.4,38,1,overcast,0
4.8,49,1,overcast,0
4.8,49,1,overcast,0
4.8,49,1,overcast,0
4.8,49,1,overcast,0
4.8,49,1,overcast,0
4.8,49,1,overcast,0
4.8,49,1,overcast,0
3.3,42,0,overcast,0
3.3,42,0,overcast,0
3.3,42,0,overcast,0
3.3,42,0,overcast,0
3.3,42,0,overcast,0
3.3,42,0,overcast,0
3.3,42,0,overcast,0
2.6,64,1,sunny,0
2.6,64,1,sunny,0
2.6,64,1,sunny,0
2.6,64,1,sunny,1
2.6,64,1,sunny,1
2.6,64,1,sunny,1
2.6,64,1,sunny,1
3.7,47,1,sunny,0
3.7,47,1,sunny,0
3.7,47,1,sunny,0
3.7,47,1,sunny,0
3.7,47,1,sunny,0
3.7,47,1,sunny,0
3.7,47,1,sunny,0
5.3,53,1,overcast,0
5.3,53,1,overcast,0
5.3,53,1,overcast,0
5.3,53,1,overcast,0
5.3,53,1,overcast,0
5.3,53,1,overcast,0
5.3,53,1,overcast,0
6.3,65,1,overcast,0
6.3,65,1,overcast,0
6.3,65,1,overcast,0
6.3,65,1,overcast,0
6.3,65,1,overcast,0
6.3,65,1,overcast,0
6.3,65,1,overcast,0
7.5,48,1,overcast,0
7.5,48,1,overcast,0
7.5,48,1,overcast,0
7.5,48,1,overcast,0
7.5,48,1,overcast,0
7.5,48,1,overcast,0
7.5,48,1,overcast,0
8.8,48,1,sunny,1
8.8,48,1,sunny,0
8.8,48,1,sunny,0
8.8,48,1,sunny,0
8.8,48,1,sunny,1
8.8,48,1,sunny,0
8.8,48,1,sunny,0
10.1,21,1,overcast,0
10.1,21,1,overcast,1
10.1,21,1,overcast,0
10.1,21,1,overcast,1
10.1,21,1,overcast,0
10.1,21,1,overcast,0
10.1,21,1,overcast,0
9.9,48,1,overcast,0
9.9,48,1,overcast,1
9.9,48,1,overcast,0
9.9,48,1,overcast,1
9.9,48,1,overcast,0
9.9,48,1,overcast,0
9.9,48,1,overcast,0
10.1,54,0,sunny,1
10.1,54,0,sunny,0
10.1,54,0,sunny,1
10.1,54,0,sunny,0
10.1,54,0,sunny,0
10.1,54,0,sunny,0
10.1,54,0,sunny,0
9.5,45,0,sunny,1
9.5,45,0,sunny,0
9.5,45,0,sunny,1
9.5,45,0,sunny,0
9.5,45,0,sunny,1
9.5,45,0,sunny,0
9.5,45,0,sunny,0
9.4,55,0,sunny,1
9.4,55,0,sunny,0
9.4,55,0,sunny,1
9.4,55,0,sunny,0
9.4,55,0,sunny,1
9.4,55,0,sunny,0
9.4,55,0,sunny,0
9.4,57,0,sunny,0
9.4,57,0,sunny,0
9.4,57,0,sunny,0
9.4,57,0,sunny,0
9.4,57,0,sunny,0
9.4,57,0,sunny,0
9.4,57,0,sunny,0
8.5,58,1,overcast,0
8.5,58,1,overcast,1
8.5,58,1,overcast,0
8.5,58,1,overcast,1
8.5,58,1,overcast,0
8.5,58,1,overcast,0
8.5,58,1,overcast,0
6.9,54,1,overcast,0
6.9,54,1,overcast,0
6.9,54,1,overcast,0
6.9,54,1,overcast,0
6.9,54,1,overcast,0
6.9,54,1,overcast,0
6.9,54,1,overcast,0
